participant_id,stimulus_index,time_constraint,sentence_idx,sentence_text,initial_appraisal,eligible_for_reread_analysis,reread,initial_coverage,return_coverage,n_words_in_sentence,n_unique_initial_words,n_unique_returned_words
5,5,90,8,Let’s discuss our favorite reads and share recommendations.,0.5541871921182265,1,0,0.875,0.125,8,7,1
5,5,90,9,There’s something special about connecting over a good book and exchanging ideas with fellow literature lovers.,0.4711751662971175,1,1,0.9375,0.5625,16,15,9
5,5,90,10,Looking forward to hearing your thoughts!,0.5859375,1,0,1.0,0.0,6,6,0
32,5,30,0,Hello fellow readers!,0.625,1,1,1.0,1.0,3,3,3
32,5,30,1,"I wanted to share my thoughts on a remarkable book I just finished, The Journey Within.",0.5025125628140703,1,0,0.8125,0.0,16,13,0
32,5,30,2,"This novel delves into themes of self-discovery and personal growth, exploring how the protagonist navigates complex emotional landscapes to understand themselves better.",0.41189111747851004,1,0,0.9090909090909091,0.0,22,20,0
32,5,30,3,What struck me most was its ability to challenge my own perspectives.,0.5376344086021506,1,0,0.5833333333333334,0.0,12,7,0
32,5,30,4,"The author’s nuanced portrayal of the characters’ struggles felt incredibly authentic, prompting me to reflect on my own life decisions.",0.4404362416107382,0,0,0.05,0.0,20,1,0
9,8,90,0,"Traveling has always been one of my greatest passions, and over the years, I’ve learned that less truly is more when it comes to packing.",0.42098445595854916,1,1,0.6,0.8,25,15,20
9,8,90,1,Adopting a minimalist approach to travel has not only lightened my physical load but also enhanced my overall travel experience.,0.4480286738351254,1,1,0.7,0.7,20,14,14
9,8,90,2,The key is careful planning.,0.6377551020408163,1,1,0.6,1.0,5,3,5
9,8,90,3,"Before each trip, I list essentials, focusing on versatile clothing and multipurpose items.",0.5030959752321982,1,1,0.6923076923076923,0.38461538461538464,13,9,5
9,8,90,4,"This allows me to pack everything into a single carry-on, avoiding the hassle of checked luggage and making it easier to navigate airports and cities.",0.4134860050890586,1,1,0.72,0.56,25,18,14
9,8,90,5,Traveling light encourages a mindful experience.,0.5555555555555556,0,0,0.16666666666666666,1.0,6,1,6
9,8,90,6,"With fewer possessions to worry about, I can fully immerse myself in the destination, appreciating the culture and scenery without distractions.",0.43460264900662254,0,0,0.47619047619047616,0.6666666666666666,21,10,14
9,8,90,7,"It has also taught me to value experiences over things, as the memories I create during my travels far outweigh any material items I might collect along the way.",0.3966083150984683,0,0,0.4827586206896552,0.0,29,14,0
31,1,60,0,"A local high school has launched a robotics program to inspire students to explore careers in science, technology, engineering, and mathematics (STEM).",0.4290171606864274,1,1,0.8181818181818182,0.5454545454545454,22,18,12
31,1,60,1,"The program, which began this week, offers hands-on experience in designing and building robots, along with lessons in coding, electronics, and problem-solving.",0.41724617524339364,1,1,0.7727272727272727,0.36363636363636365,22,17,8
31,1,60,2,The school partnered with local tech companies to provide resources and mentorship.,0.5119453924914675,1,1,0.6666666666666666,0.5,12,8,6
31,1,60,3,Students will also have the opportunity to compete in regional and national robotics competitions.,0.49019607843137253,1,0,0.7142857142857143,0.21428571428571427,14,10,3
31,1,60,4,"The principal expressed enthusiasm, stating it provides a unique chance for students to engage with cutting-edge technology.",0.4573170731707317,0,0,0.23529411764705882,0.35294117647058826,17,4,6
31,1,60,5,"Parents support the initiative, noting it prepares students for careers in a rapidly evolving job market.",0.4807692307692307,1,0,0.8125,0.0,16,13,0
31,1,60,6,"The program is expected to grow, with plans for advanced courses and summer camps.",0.5147058823529412,1,0,0.9285714285714286,0.0,14,13,0
31,1,60,7,"By investing in STEM education, the school aims to empower students to become innovators and leaders in technology.",0.46583850931677023,1,0,0.5555555555555556,0.0,18,10,0
5,3,60,0,"Lately, I am making an effort to incorporate more sustainable practices into my routine.",0.5057803468208092,1,1,0.6428571428571429,1.0,14,9,14
5,3,60,1,I first changed to reduce my reliance on single-use plastics.,0.5544354838709677,1,1,1.0,0.9,10,10,9
5,3,60,2,"Switching to reusable bags, containers, and produce bags has significantly cut the waste I generate.",0.48955613577023505,0,0,0.4666666666666667,0.2,15,7,3
5,3,60,3,"I’ve also focused on minimizing food waste, which helps the environment and saves money.",0.5040322580645161,0,0,0.42857142857142855,0.0,14,6,0
5,3,60,4,"Meal planning has been a game-changer, as I only buy what I need, resulting in fewer leftovers.",0.48701298701298706,1,0,0.6470588235294118,0.058823529411764705,17,11,1
5,3,60,5,"Additionally, I set up a small compost bin in my backyard.",0.5635245901639344,1,1,0.8181818181818182,0.45454545454545453,11,9,5
5,3,60,6,It’s gratifying to know my food scraps are repurposed into something beneficial for the garden instead of ending up in a landfill.,0.4362670713201821,0,0,0.2727272727272727,0.3181818181818182,22,6,7
5,3,60,7,I’m curious how others are working towards sustainability.,0.556930693069307,0,0,0.125,0.75,8,1,6
5,3,60,8,What small changes you made that had a big impact?,0.5813953488372093,0,0,0.2,0.5,10,2,5
5,3,60,9,Let’s exchange ideas and support each other in making our community greener.,0.5241935483870968,1,0,0.6666666666666666,0.0,12,8,0
5,3,60,10,Even small actions can lead to larger positive change to our daily lives!,0.5293159609120521,1,0,0.5384615384615384,0.0,13,7,0
21,5,90,0,Hello fellow readers!,0.625,1,1,0.6666666666666666,1.0,3,2,3
21,5,90,1,"I wanted to share my thoughts on a remarkable book I just finished, The Journey Within.",0.5025125628140703,1,1,0.5,0.9375,16,8,15
21,5,90,2,"This novel delves into themes of self-discovery and personal growth, exploring how the protagonist navigates complex emotional landscapes to understand themselves better.",0.41189111747851004,1,1,0.5454545454545454,0.8181818181818182,22,12,18
21,5,90,3,What struck me most was its ability to challenge my own perspectives.,0.5376344086021506,1,1,0.5833333333333334,0.8333333333333334,12,7,10
21,5,90,4,"The author’s nuanced portrayal of the characters’ struggles felt incredibly authentic, prompting me to reflect on my own life decisions.",0.4404362416107382,1,1,0.7,0.55,20,14,11
21,5,90,5,It’s rare to find a book that entertains and prompts introspection.,0.5415162454873647,0,0,0.45454545454545453,0.8181818181818182,11,5,9
21,5,90,6,I’m eager to hear what everyone has been reading lately.,0.565843621399177,1,0,0.5,0.0,10,5,0
21,5,90,7,Have you come across any books that left a lasting impression?,0.5522088353413654,0,0,0.09090909090909091,0.0,11,1,0
21,5,90,8,Let’s discuss our favorite reads and share recommendations.,0.5541871921182265,1,0,0.5,0.25,8,4,2
21,5,90,9,There’s something special about connecting over a good book and exchanging ideas with fellow literature lovers.,0.4711751662971175,1,1,0.6875,0.375,16,11,6
21,5,90,10,Looking forward to hearing your thoughts!,0.5859375,0,0,0.16666666666666666,0.0,6,1,0
26,8,60,0,"Traveling has always been one of my greatest passions, and over the years, I’ve learned that less truly is more when it comes to packing.",0.42098445595854916,1,0,0.88,0.12,25,22,3
26,8,60,1,Adopting a minimalist approach to travel has not only lightened my physical load but also enhanced my overall travel experience.,0.4480286738351254,1,1,0.55,0.7,20,11,14
26,8,60,2,The key is careful planning.,0.6377551020408163,0,0,0.0,0.8,5,0,4
26,8,60,3,"Before each trip, I list essentials, focusing on versatile clothing and multipurpose items.",0.5030959752321982,1,0,0.9230769230769231,0.0,13,12,0
26,8,60,4,"This allows me to pack everything into a single carry-on, avoiding the hassle of checked luggage and making it easier to navigate airports and cities.",0.4134860050890586,1,0,0.64,0.0,25,16,0
26,8,60,5,Traveling light encourages a mindful experience.,0.5555555555555556,1,1,1.0,0.3333333333333333,6,6,2
26,8,60,6,"With fewer possessions to worry about, I can fully immerse myself in the destination, appreciating the culture and scenery without distractions.",0.43460264900662254,1,0,0.8095238095238095,0.19047619047619047,21,17,4
26,8,60,7,"It has also taught me to value experiences over things, as the memories I create during my travels far outweigh any material items I might collect along the way.",0.3966083150984683,1,0,0.6551724137931034,0.0,29,19,0
18,7,30,0,"Cooking has always been something I needed to do every day, but recently, I’ve started seeing it as a way to relax and enjoy myself.",0.42372881355932196,1,0,0.68,0.0,25,17,0
18,7,30,1,"Mindful cooking means paying full attention while making a meal, focusing on each step, and enjoying the process rather than rushing.",0.44266441821247887,1,0,0.5238095238095238,0.19047619047619047,21,11,4
18,7,30,2,"I start by choosing fresh ingredients, noticing their colors, textures, and smells.",0.5172413793103449,1,0,0.75,0.0,12,9,0
18,7,30,3,"As I cut, stir, and season, I pay attention to the sounds of vegetables cooking, the feel of the dough, and the aroma of spices.",0.43222683264177036,0,0,0.44,0.0,25,11,0
18,7,30,4,This way of cooking has changed how I feel about making food.,0.5535055350553506,1,0,0.5833333333333334,0.0,12,7,0
18,7,30,5,"Now, instead of thinking of it as just another chore, I see it as a creative activity and a way to take care of myself.",0.43584379358437936,1,0,0.6,0.0,25,15,0
18,7,30,6,"It also makes the food taste better and more enjoyable, because each dish is made with care and attention.",0.47123015873015867,0,0,0.47368421052631576,0.0,19,9,0
15,0,30,0,The city has announced an expansion of its public bicycle program to meet growing demand for eco-friendly transportation.,0.4567307692307693,1,1,0.7777777777777778,0.3888888888888889,18,14,7
15,0,30,1,"Starting next month, 500 new bikes will be added to the fleet, and new docking stations will be installed across key areas.",0.4464285714285714,1,0,0.5909090909090909,0.0,22,13,0
15,0,30,2,"Launched three years ago, the program has seen significant growth, with daily ridership up by 20% in the past year.",0.46125461254612543,1,0,0.55,0.0,20,11,0
15,0,30,3,"City officials believe the expansion will encourage more residents to bike rather than drive, especially for short trips.",0.4601226993865031,0,0,0.3888888888888889,0.0,18,7,0
15,0,30,4,"The new bikes have GPS tracking and improved safety features, including reflective strips and better lighting.",0.4750593824228029,1,0,0.625,0.0,16,10,0
15,0,30,5,"Additionally, the city will launch a public awareness campaign to promote safe biking practices, including workshops and free helmets.",0.4472693032015066,0,0,0.47368421052631576,0.0,19,9,0
10,8,30,0,"Traveling has always been one of my greatest passions, and over the years, I’ve learned that less truly is more when it comes to packing.",0.42098445595854916,0,0,0.44,0.08,25,11,2
10,8,30,1,Adopting a minimalist approach to travel has not only lightened my physical load but also enhanced my overall travel experience.,0.4480286738351254,0,0,0.4,0.7,20,8,14
10,8,30,2,The key is careful planning.,0.6377551020408163,0,0,0.0,0.6,5,0,3
10,8,30,3,"Before each trip, I list essentials, focusing on versatile clothing and multipurpose items.",0.5030959752321982,1,0,0.7692307692307693,0.15384615384615385,13,10,2
10,8,30,4,"This allows me to pack everything into a single carry-on, avoiding the hassle of checked luggage and making it easier to navigate airports and cities.",0.4134860050890586,0,0,0.48,0.04,25,12,1
10,8,30,5,Traveling light encourages a mindful experience.,0.5555555555555556,1,0,0.6666666666666666,0.0,6,4,0
10,8,30,6,"With fewer possessions to worry about, I can fully immerse myself in the destination, appreciating the culture and scenery without distractions.",0.43460264900662254,0,0,0.38095238095238093,0.047619047619047616,21,8,1
10,8,30,7,"It has also taught me to value experiences over things, as the memories I create during my travels far outweigh any material items I might collect along the way.",0.3966083150984683,0,0,0.3448275862068966,0.0,29,10,0
12,5,30,0,Hello fellow readers!,0.625,1,0,1.0,0.0,3,3,0
12,5,30,1,"I wanted to share my thoughts on a remarkable book I just finished, The Journey Within.",0.5025125628140703,1,0,0.6875,0.0,16,11,0
12,5,30,2,"This novel delves into themes of self-discovery and personal growth, exploring how the protagonist navigates complex emotional landscapes to understand themselves better.",0.41189111747851004,1,0,0.6363636363636364,0.22727272727272727,22,14,5
12,5,30,3,What struck me most was its ability to challenge my own perspectives.,0.5376344086021506,1,0,0.75,0.0,12,9,0
12,5,30,4,"The author’s nuanced portrayal of the characters’ struggles felt incredibly authentic, prompting me to reflect on my own life decisions.",0.4404362416107382,0,0,0.3,0.05,20,6,1
